Date,Status,Client_ID
1/26/2021,Completed,33
1/29/2021,Completed,34
1/26/2021,Completed,35
1/26/2021,Completed,36
1/26/2021,Completed,38
1/26/2021,Completed,39
1/29/2021,Completed,40
1/26/2021,Completed,41
1/29/2021,Completed,43
1/29/2021,Completed,44
1/29/2021,Completed,45
1/26/2021,Completed,46
1/29/2021,Completed,47
1/29/2021,Completed,48
1/26/2021,Completed,50
1/29/2021,Completed,52
1/29/2021,Completed,53
1/29/2021,Completed,54
1/29/2021,Completed,55
1/26/2021,Completed,56
1/26/2021,Completed,57
1/26/2021,Completed,60
1/26/2021,Completed,61
1/26/2021,Completed,63
1/26/2021,Completed,64
1/29/2021,Completed,65
1/29/2021,Completed,66
1/26/2021,Completed,67
1/29/2021,Completed,68
1/26/2021,Completed,69
1/29/2021,Completed,70
1/29/2021,Completed,71
1/29/2021,Completed,72
1/26/2021,Completed,73
1/26/2021,Completed,74
1/26/2021,Completed,75
1/26/2021,Completed,76
1/29/2021,Completed,77
1/29/2021,Completed,78
1/29/2021,Completed,80
1/29/2021,Completed,81
1/29/2021,Completed,84
1/29/2021,Completed,85
1/26/2021,Completed,87
1/26/2021,Completed,90
1/26/2021,Completed,91
1/29/2021,Completed,93
1/29/2021,Completed,94
1/29/2021,Completed,95
1/26/2021,Completed,96
1/29/2021,Completed,97
1/26/2021,Completed,98
1/29/2021,Completed,99
1/26/2021,Completed,100
1/26/2021,Completed,101
1/29/2021,Completed,104
1/29/2021,Completed,105
1/29/2021,Completed,106
1/26/2021,Completed,108
1/26/2021,Completed,109
1/29/2021,Completed,110
1/26/2021,Completed,111
1/26/2021,Completed,112
1/29/2021,Completed,113
1/26/2021,Completed,114
1/26/2021,Completed,115
1/29/2021,Completed,116
1/26/2021,Completed,118
1/26/2021,Completed,160
1/29/2021,Completed,161
1/29/2021,Completed,162
1/29/2021,Completed,163
1/29/2021,Completed,165
1/29/2021,Completed,166
1/29/2021,Completed,167
1/26/2021,Completed,168
1/29/2021,Completed,169
1/26/2021,Completed,170
1/26/2021,Completed,171
1/29/2021,Completed,173
1/29/2021,Completed,174
1/29/2021,Completed,175
1/26/2021,Completed,176
1/26/2021,Completed,119
2/2/2021,Completed,1
2/2/2021,Completed,4
2/5/2021,Completed,5
2/2/2021,Completed,6
2/2/2021,Completed,7
2/2/2021,Completed,8
2/5/2021,Completed,9
2/2/2021,Completed,10
2/5/2021,Completed,11
2/5/2021,Completed,12
2/5/2021,Completed,14
2/5/2021,Completed,15
2/5/2021,Completed,16
2/5/2021,Completed,17
2/2/2021,Completed,18
2/5/2021,Completed,19
2/2/2021,Completed,20
2/2/2021,Completed,21
2/5/2021,Completed,22
2/5/2021,Completed,23
2/2/2021,Completed,25
2/2/2021,Completed,26
2/2/2021,Completed,27
2/2/2021,Completed,29
2/2/2021,Completed,31
2/2/2021,Completed,32
2/2/2021,Completed,33
2/5/2021,Completed,34
2/2/2021,Completed,35
2/2/2021,Completed,36
2/2/2021,Completed,38
2/2/2021,Completed,39
2/5/2021,Completed,40
2/2/2021,Completed,41
2/5/2021,Completed,43
2/5/2021,Completed,44
2/5/2021,Completed,45
2/2/2021,Completed,46
2/5/2021,Completed,47
2/5/2021,Completed,48
2/2/2021,Completed,50
2/5/2021,Completed,52
2/5/2021,Completed,53
2/5/2021,Completed,54
2/5/2021,Completed,55
2/2/2021,Completed,56
2/2/2021,Completed,57
2/2/2021,Completed,60
2/2/2021,Completed,61
2/2/2021,Completed,63
2/2/2021,Completed,64
2/5/2021,Completed,65
2/5/2021,Completed,66
2/2/2021,Completed,67
2/5/2021,Completed,68
2/2/2021,Completed,69
2/5/2021,Completed,70
2/5/2021,Completed,71
2/5/2021,Completed,72
2/2/2021,Completed,73
2/2/2021,Completed,74
2/2/2021,Completed,75
2/2/2021,Completed,76
2/5/2021,Completed,77
2/5/2021,Completed,78
2/5/2021,Completed,80
2/5/2021,Completed,81
2/5/2021,Completed,84
2/5/2021,Completed,85
2/2/2021,Completed,87
2/2/2021,Completed,90
2/2/2021,Completed,91
2/5/2021,Completed,93
2/5/2021,Completed,94
2/5/2021,Completed,95
2/2/2021,Completed,96
2/5/2021,Completed,97
2/2/2021,Completed,98
2/5/2021,Completed,99
2/2/2021,Completed,100
2/2/2021,Completed,101
2/5/2021,Completed,104
2/5/2021,Completed,105
2/5/2021,Completed,106
2/2/2021,Completed,108
2/2/2021,Completed,109
2/5/2021,Completed,110
2/2/2021,Completed,111
2/2/2021,Completed,112
2/5/2021,Completed,113
2/2/2021,Completed,114
2/2/2021,Completed,115
2/5/2021,Completed,116
2/2/2021,Completed,118
2/2/2021,Completed,119
2/2/2021,Completed,160
2/5/2021,Completed,161
2/5/2021,Completed,162
2/5/2021,Completed,163
2/5/2021,Completed,165
2/5/2021,Completed,166
2/5/2021,Completed,167
2/2/2021,Completed,168
2/5/2021,Completed,169
2/2/2021,Completed,170
2/2/2021,Completed,171
2/5/2021,Completed,173
2/5/2021,Completed,174
2/5/2021,Completed,175
2/2/2021,Completed,176
2/9/2021,Completed,171
2/9/2021,Completed,20
2/9/2021,Completed,74
2/9/2021,Completed,91
2/9/2021,Completed,41
2/9/2021,Completed,33
2/9/2021,Completed,109
2/9/2021,Completed,6
2/9/2021,Completed,38
2/9/2021,Completed,76
2/9/2021,Completed,26
2/9/2021,Completed,35
2/9/2021,Completed,25
2/9/2021,Completed,75
2/9/2021,Completed,112
2/9/2021,Completed,63
2/9/2021,Completed,108
2/9/2021,Completed,56
2/9/2021,Completed,176
2/9/2021,Completed,36
2/9/2021,Completed,87
2/9/2021,Completed,101
2/9/2021,Completed,168
2/9/2021,Completed,50
2/9/2021,Completed,98
2/9/2021,Completed,111
2/9/2021,Completed,115
2/9/2021,Completed,118
2/9/2021,Completed,64
2/9/2021,Completed,8
2/9/2021,Completed,60
2/9/2021,Completed,160
2/9/2021,Completed,90
2/9/2021,Completed,170
2/9/2021,Completed,21
2/9/2021,Completed,57
2/9/2021,Completed,27
2/9/2021,Completed,100
2/9/2021,Completed,46
2/9/2021,Completed,73
2/9/2021,Completed,7
2/9/2021,Completed,119
2/9/2021,Completed,31
2/9/2021,Completed,96
2/9/2021,Completed,61
2/9/2021,Completed,114
2/9/2021,Completed,18
2/9/2021,Completed,10
2/9/2021,Completed,1
2/9/2021,Completed,4
2/9/2021,Completed,67
2/9/2021,Completed,32
2/9/2021,Completed,29
2/9/2021,Completed,69
2/9/2021,Completed,39
2/12/2021,Completed,95
2/12/2021,Completed,16
2/12/2021,Completed,162
2/12/2021,Completed,5
2/12/2021,Completed,72
2/12/2021,Completed,43
2/12/2021,Completed,48
2/12/2021,Completed,12
2/12/2021,Completed,17
2/12/2021,Completed,45
2/12/2021,Completed,47
2/12/2021,Completed,15
2/12/2021,Completed,66
2/12/2021,Completed,71
2/12/2021,Completed,167
2/12/2021,Completed,44
2/12/2021,Completed,99
2/12/2021,Completed,161
2/12/2021,Completed,163
2/12/2021,Completed,165
2/12/2021,Completed,166
2/12/2021,Completed,169
2/12/2021,Completed,173
2/12/2021,Completed,97
2/12/2021,Completed,78
2/12/2021,Completed,110
2/12/2021,Completed,54
2/12/2021,Completed,105
2/12/2021,Completed,116
2/12/2021,Completed,93
2/12/2021,Completed,53
2/12/2021,Completed,70
2/12/2021,Completed,55
2/12/2021,Completed,106
2/12/2021,Completed,52
2/12/2021,Completed,40
2/12/2021,Completed,94
2/12/2021,Completed,104
2/12/2021,Completed,175
2/12/2021,Completed,77
2/12/2021,Completed,11
2/12/2021,Completed,9
2/12/2021,Completed,19
2/12/2021,Completed,14
2/12/2021,Completed,84
2/12/2021,Completed,23
2/12/2021,Completed,80
2/12/2021,Completed,81
2/12/2021,Completed,34
2/12/2021,Completed,65
2/12/2021,Completed,113
2/12/2021,Completed,68
2/12/2021,Completed,22
2/12/2021,Completed,85
2/12/2021,Completed,174
2/16/2021,Completed,171
2/16/2021,Completed,20
2/16/2021,Completed,74
2/16/2021,Completed,91
2/16/2021,Completed,41
2/16/2021,Completed,33
2/16/2021,Completed,109
2/16/2021,Completed,6
2/16/2021,Completed,38
2/16/2021,Completed,76
2/16/2021,Completed,26
2/16/2021,Completed,35
2/16/2021,Completed,25
2/16/2021,Completed,75
2/16/2021,Completed,112
2/16/2021,Completed,63
2/16/2021,Completed,108
2/16/2021,Completed,56
2/16/2021,Completed,176
2/16/2021,Completed,36
2/16/2021,Completed,87
2/16/2021,Completed,101
2/16/2021,Completed,168
2/16/2021,Completed,50
2/16/2021,Completed,98
2/16/2021,Completed,111
2/16/2021,Completed,115
2/16/2021,Completed,118
2/16/2021,Completed,64
2/16/2021,Completed,8
2/16/2021,Completed,60
2/16/2021,Completed,90
2/16/2021,Completed,170
2/16/2021,Completed,21
2/16/2021,Completed,57
2/16/2021,Completed,27
2/16/2021,Completed,100
2/16/2021,Completed,46
2/16/2021,Completed,73
2/16/2021,Completed,7
2/16/2021,Completed,119
2/16/2021,Completed,31
2/16/2021,Completed,96
2/16/2021,Completed,61
2/16/2021,Completed,114
2/16/2021,Completed,18
2/16/2021,Completed,10
2/16/2021,Completed,1
2/16/2021,Completed,4
2/16/2021,Completed,32
2/16/2021,Completed,29
2/16/2021,Completed,160
2/16/2021,Completed,69
2/16/2021,Completed,39
2/19/2021,Completed,95
2/19/2021,Completed,16
2/19/2021,Completed,162
2/19/2021,Completed,5
2/19/2021,Completed,72
2/19/2021,Completed,43
2/19/2021,Completed,48
2/19/2021,Completed,12
2/19/2021,Completed,17
2/19/2021,Completed,45
2/19/2021,Completed,47
2/19/2021,Completed,15
2/19/2021,Completed,66
2/19/2021,Completed,71
2/19/2021,Completed,167
2/19/2021,Completed,44
2/19/2021,Completed,99
2/19/2021,Completed,161
2/19/2021,Completed,163
2/19/2021,Completed,165
2/19/2021,Completed,166
2/19/2021,Completed,169
2/19/2021,Completed,173
2/19/2021,Completed,97
2/19/2021,Completed,78
2/19/2021,Completed,110
2/19/2021,Completed,54
2/19/2021,Completed,105
2/19/2021,Completed,116
2/19/2021,Completed,93
2/19/2021,Completed,53
2/19/2021,Completed,70
2/19/2021,Completed,55
2/19/2021,Completed,106
2/19/2021,Completed,52
2/19/2021,Completed,40
2/19/2021,Completed,94
2/19/2021,Completed,104
2/19/2021,Completed,175
2/19/2021,Completed,77
2/19/2021,Completed,11
2/19/2021,Completed,9
2/19/2021,Completed,19
2/19/2021,Completed,14
2/19/2021,Completed,84
2/19/2021,Completed,23
2/19/2021,Completed,80
2/19/2021,Completed,81
2/19/2021,Completed,34
2/19/2021,Completed,65
2/19/2021,Completed,113
2/19/2021,Completed,68
2/19/2021,Completed,22
2/19/2021,Completed,85
2/19/2021,Completed,174
2/23/2021,Completed,171
2/23/2021,Completed,20
2/23/2021,Completed,74
2/23/2021,Completed,91
2/23/2021,Completed,41
2/23/2021,Completed,33
2/23/2021,Completed,109
2/23/2021,Completed,6
2/23/2021,Completed,38
2/23/2021,Completed,76
2/23/2021,Completed,26
2/23/2021,Completed,35
2/23/2021,Completed,25
2/23/2021,Completed,75
2/23/2021,Completed,112
2/23/2021,Completed,63
2/23/2021,Completed,108
2/23/2021,Completed,56
2/23/2021,Completed,176
2/23/2021,Completed,36
2/23/2021,Completed,87
2/23/2021,Completed,101
2/23/2021,Completed,168
2/23/2021,Completed,50
2/23/2021,Completed,98
2/23/2021,Completed,111
2/23/2021,Completed,115
2/23/2021,Completed,118
2/23/2021,Completed,64
2/23/2021,Completed,8
2/23/2021,Completed,60
2/23/2021,Completed,90
2/23/2021,Completed,170
2/23/2021,Completed,21
2/23/2021,Completed,57
2/23/2021,Completed,27
2/23/2021,Completed,100
2/23/2021,Completed,46
2/23/2021,Completed,73
2/23/2021,Completed,7
2/23/2021,Completed,119
2/23/2021,Completed,31
2/23/2021,Completed,96
2/23/2021,Completed,61
2/23/2021,Completed,114
2/23/2021,Completed,18
2/23/2021,Completed,10
2/23/2021,Completed,1
2/23/2021,Completed,4
2/23/2021,Completed,32
2/23/2021,Completed,29
2/23/2021,Completed,160
2/23/2021,Completed,69
2/23/2021,Completed,39
2/26/2021,Completed,95
2/26/2021,Completed,16
2/26/2021,Completed,162
2/26/2021,Completed,5
2/26/2021,Completed,72
2/26/2021,Completed,43
2/26/2021,Completed,48
2/26/2021,Completed,12
2/26/2021,Completed,17
2/26/2021,Completed,45
2/26/2021,Completed,47
2/26/2021,Completed,15
2/26/2021,Completed,66
2/26/2021,Completed,71
2/26/2021,Completed,167
2/26/2021,Completed,44
2/26/2021,Completed,99
2/26/2021,Completed,161
2/26/2021,Completed,163
2/26/2021,Completed,165
2/26/2021,Completed,166
2/26/2021,Completed,169
2/26/2021,Completed,173
2/26/2021,Completed,97
2/26/2021,Completed,78
2/26/2021,Completed,110
2/26/2021,Completed,54
2/26/2021,Completed,105
2/26/2021,Completed,116
2/26/2021,Completed,93
2/26/2021,Completed,53
2/26/2021,Completed,70
2/26/2021,Completed,55
2/26/2021,Completed,106
2/26/2021,Completed,52
2/26/2021,Completed,40
2/26/2021,Completed,94
2/26/2021,Completed,104
2/26/2021,Completed,175
2/26/2021,Completed,77
2/26/2021,Completed,11
2/26/2021,Completed,9
2/26/2021,Completed,19
2/26/2021,Completed,14
2/26/2021,Completed,84
2/26/2021,Completed,23
2/26/2021,Completed,80
2/26/2021,Completed,81
2/26/2021,Completed,34
2/26/2021,Completed,65
2/26/2021,Completed,113
2/26/2021,Completed,68
2/26/2021,Completed,22
2/26/2021,Completed,85
2/26/2021,Completed,174
3/2/2021,Completed,56
3/2/2021,Completed,176
3/2/2021,Completed,74
3/2/2021,Completed,41
3/2/2021,Completed,109
3/2/2021,Completed,6
3/2/2021,Completed,38
3/2/2021,Completed,76
3/2/2021,Completed,26
3/2/2021,Completed,35
3/2/2021,Completed,25
3/2/2021,Completed,75
3/2/2021,Completed,112
3/2/2021,Completed,63
3/2/2021,Completed,108
3/2/2021,Completed,36
3/2/2021,Completed,171
3/2/2021,Completed,20
3/2/2021,Completed,91
3/2/2021,Completed,101
3/2/2021,Completed,168
3/2/2021,Completed,33
3/2/2021,Completed,98
3/2/2021,Completed,195
3/2/2021,Completed,111
3/2/2021,Completed,115
3/2/2021,Completed,118
3/2/2021,Completed,64
3/2/2021,Completed,8
3/2/2021,Completed,60
3/2/2021,Completed,90
3/2/2021,Completed,170
3/2/2021,Completed,21
3/2/2021,Completed,57
3/2/2021,Completed,27
3/2/2021,Completed,100
3/2/2021,Completed,46
3/2/2021,Completed,87
3/2/2021,Completed,50
3/2/2021,Completed,73
3/2/2021,Completed,7
3/2/2021,Completed,119
3/2/2021,Completed,31
3/2/2021,Completed,96
3/2/2021,Completed,61
3/2/2021,Completed,114
3/2/2021,Completed,18
3/2/2021,Completed,10
3/2/2021,Completed,1
3/2/2021,Completed,4
3/2/2021,Completed,32
3/2/2021,Completed,29
3/2/2021,Completed,160
3/2/2021,Completed,69
3/2/2021,Completed,39
3/5/2021,Completed,95
3/5/2021,Completed,16
3/5/2021,Completed,162
3/5/2021,Completed,5
3/5/2021,Completed,72
3/5/2021,Completed,43
3/5/2021,Completed,48
3/5/2021,Completed,12
3/5/2021,Completed,17
3/5/2021,Completed,45
3/5/2021,Completed,47
3/5/2021,Completed,15
3/5/2021,Completed,66
3/5/2021,Completed,71
3/5/2021,Completed,44
3/5/2021,Completed,99
3/5/2021,Completed,161
3/5/2021,Completed,163
3/5/2021,Completed,165
3/5/2021,Completed,166
3/5/2021,Completed,169
3/5/2021,Completed,173
3/5/2021,Completed,97
3/5/2021,Completed,78
3/5/2021,Completed,110
3/5/2021,Completed,54
3/5/2021,Completed,105
3/5/2021,Completed,116
3/5/2021,Completed,93
3/5/2021,Completed,53
3/5/2021,Completed,70
3/5/2021,Completed,55
3/5/2021,Completed,106
3/5/2021,Completed,52
3/5/2021,Completed,40
3/5/2021,Completed,94
3/5/2021,Completed,104
3/5/2021,Completed,175
3/5/2021,Completed,77
3/5/2021,Completed,11
3/5/2021,Completed,9
3/5/2021,Completed,19
3/5/2021,Completed,14
3/5/2021,Completed,84
3/5/2021,Completed,23
3/5/2021,Completed,80
3/5/2021,Completed,81
3/5/2021,Completed,34
3/5/2021,Completed,65
3/5/2021,Completed,113
3/5/2021,Completed,68
3/5/2021,Completed,22
3/5/2021,Completed,85
3/5/2021,Completed,174
3/9/2021,Completed,56
3/9/2021,Completed,176
3/9/2021,Completed,74
3/9/2021,Completed,41
3/9/2021,Completed,109
3/9/2021,Completed,6
3/9/2021,Completed,38
3/9/2021,Completed,76
3/9/2021,Completed,26
3/9/2021,Completed,35
3/9/2021,Completed,25
3/9/2021,Completed,75
3/9/2021,Completed,112
3/9/2021,Completed,63
3/9/2021,Completed,108
3/9/2021,Completed,36
3/9/2021,Completed,171
3/9/2021,Completed,20
3/9/2021,Completed,91
3/9/2021,Completed,101
3/9/2021,Completed,168
3/9/2021,Completed,33
3/9/2021,Completed,98
3/9/2021,Completed,195
3/9/2021,Completed,111
3/9/2021,Completed,115
3/9/2021,Completed,118
3/9/2021,Completed,64
3/9/2021,Completed,8
3/9/2021,Completed,60
3/9/2021,Completed,90
3/9/2021,Completed,170
3/9/2021,Completed,21
3/9/2021,Completed,57
3/9/2021,Completed,27
3/9/2021,Completed,100
3/9/2021,Completed,46
3/9/2021,Completed,87
3/9/2021,Completed,50
3/9/2021,Completed,73
3/9/2021,Completed,7
3/9/2021,Completed,119
3/9/2021,Completed,31
3/9/2021,Completed,96
3/9/2021,Completed,61
3/9/2021,Completed,114
3/9/2021,Completed,18
3/9/2021,Completed,10
3/9/2021,Completed,1
3/9/2021,Completed,4
3/9/2021,Completed,32
3/9/2021,Completed,29
3/9/2021,Completed,160
3/9/2021,Completed,69
3/9/2021,Completed,39
3/12/2021,Completed,95
3/12/2021,Completed,16
3/12/2021,Completed,162
3/12/2021,Completed,5
3/12/2021,Completed,72
3/12/2021,Completed,43
3/12/2021,Completed,48
3/12/2021,Completed,12
3/12/2021,Completed,17
3/12/2021,Completed,45
3/12/2021,Completed,47
3/12/2021,Completed,15
3/12/2021,Completed,66
3/12/2021,Completed,71
3/12/2021,Completed,44
3/12/2021,Completed,99
3/12/2021,Completed,161
3/12/2021,Completed,163
3/12/2021,Completed,165
3/12/2021,Completed,166
3/12/2021,Completed,169
3/12/2021,Completed,173
3/12/2021,Completed,97
3/12/2021,Completed,78
3/12/2021,Completed,110
3/12/2021,Completed,54
3/12/2021,Completed,105
3/12/2021,Completed,93
3/12/2021,Completed,53
3/12/2021,Completed,70
3/12/2021,Completed,55
3/12/2021,Completed,106
3/12/2021,Completed,52
3/12/2021,Completed,40
3/12/2021,Completed,94
3/12/2021,Completed,104
3/12/2021,Completed,175
3/12/2021,Completed,77
3/12/2021,Completed,11
3/12/2021,Completed,9
3/12/2021,Completed,19
3/12/2021,Completed,14
3/12/2021,Completed,84
3/12/2021,Completed,23
3/12/2021,Completed,80
3/12/2021,Completed,81
3/12/2021,Completed,34
3/12/2021,Completed,65
3/12/2021,Completed,113
3/12/2021,Completed,68
3/12/2021,Completed,22
3/12/2021,Completed,85
3/12/2021,Completed,174
3/16/2021,Completed,56
3/16/2021,Completed,176
3/16/2021,Completed,74
3/16/2021,Completed,41
3/16/2021,Completed,109
3/16/2021,Completed,6
3/16/2021,Completed,38
3/16/2021,Completed,76
3/16/2021,Completed,26
3/16/2021,Completed,35
3/16/2021,Completed,123
3/16/2021,Completed,25
3/16/2021,Completed,75
3/16/2021,Completed,112
3/16/2021,Completed,63
3/16/2021,Completed,108
3/16/2021,Completed,36
3/16/2021,Completed,171
3/16/2021,Completed,20
3/16/2021,Completed,101
3/16/2021,Completed,168
3/16/2021,Completed,33
3/16/2021,Completed,98
3/16/2021,Completed,111
3/16/2021,Completed,115
3/16/2021,Completed,118
3/16/2021,Completed,64
3/16/2021,Completed,8
3/16/2021,Completed,60
3/16/2021,Completed,90
3/16/2021,Completed,170
3/16/2021,Completed,21
3/16/2021,Completed,57
3/16/2021,Completed,27
3/16/2021,Completed,100
3/16/2021,Completed,46
3/16/2021,Completed,87
3/16/2021,Completed,50
3/16/2021,Completed,73
3/16/2021,Completed,7
3/16/2021,Completed,119
3/16/2021,Completed,31
3/16/2021,Completed,96
3/16/2021,Completed,61
3/16/2021,Completed,114
3/16/2021,Completed,18
3/16/2021,Completed,10
3/16/2021,Completed,1
3/16/2021,Completed,4
3/16/2021,Completed,32
3/16/2021,Completed,29
3/16/2021,Completed,160
3/16/2021,Completed,69
3/16/2021,Completed,39
3/19/2021,Completed,95
3/19/2021,Completed,16
3/19/2021,Completed,162
3/19/2021,Completed,5
3/19/2021,Completed,72
3/19/2021,Completed,43
3/19/2021,Completed,48
3/19/2021,Completed,12
3/19/2021,Completed,17
3/19/2021,Completed,45
3/19/2021,Completed,122
3/19/2021,Completed,47
3/19/2021,Completed,15
3/19/2021,Completed,66
3/19/2021,Completed,71
3/19/2021,Completed,124
3/19/2021,Completed,44
3/19/2021,Completed,99
3/19/2021,Completed,161
3/19/2021,Completed,163
3/19/2021,Completed,165
3/19/2021,Completed,166
3/19/2021,Completed,169
3/19/2021,Completed,173
3/19/2021,Completed,120
3/19/2021,Completed,97
3/19/2021,Completed,78
3/19/2021,Completed,110
3/19/2021,Completed,105
3/19/2021,Completed,93
3/19/2021,Completed,53
3/19/2021,Completed,70
3/19/2021,Completed,55
3/19/2021,Completed,106
3/19/2021,Completed,52
3/19/2021,Completed,40
3/19/2021,Completed,94
3/19/2021,Completed,104
3/19/2021,Completed,175
3/19/2021,Completed,77
3/19/2021,Completed,11
3/19/2021,Completed,9
3/19/2021,Completed,19
3/19/2021,Completed,14
3/19/2021,Completed,84
3/19/2021,Completed,23
3/19/2021,Completed,80
3/19/2021,Completed,81
3/19/2021,Completed,34
3/19/2021,Completed,65
3/19/2021,Completed,113
3/19/2021,Completed,68
3/19/2021,Completed,22
3/19/2021,Completed,85
3/19/2021,Completed,174
3/23/2021,Completed,6
3/23/2021,Completed,38
3/23/2021,Completed,41
3/23/2021,Completed,56
3/23/2021,Completed,74
3/23/2021,Completed,76
3/23/2021,Completed,109
3/23/2021,Completed,176
3/23/2021,Completed,25
3/23/2021,Completed,26
3/23/2021,Completed,35
3/23/2021,Completed,63
3/23/2021,Completed,75
3/23/2021,Completed,108
3/23/2021,Completed,112
3/23/2021,Completed,123
3/23/2021,Completed,159
3/23/2021,Completed,20
3/23/2021,Completed,33
3/23/2021,Completed,36
3/23/2021,Completed,98
3/23/2021,Completed,101
3/23/2021,Completed,168
3/23/2021,Completed,171
3/23/2021,Completed,195
3/23/2021,Completed,8
3/23/2021,Completed,60
3/23/2021,Completed,64
3/23/2021,Completed,90
3/23/2021,Completed,111
3/23/2021,Completed,115
3/23/2021,Completed,118
3/23/2021,Completed,170
3/23/2021,Completed,21
3/23/2021,Completed,27
3/23/2021,Completed,46
3/23/2021,Completed,50
3/23/2021,Completed,57
3/23/2021,Completed,73
3/23/2021,Completed,87
3/23/2021,Completed,100
3/23/2021,Completed,7
3/23/2021,Completed,10
3/23/2021,Completed,18
3/23/2021,Completed,31
3/23/2021,Completed,61
3/23/2021,Completed,96
3/23/2021,Completed,114
3/23/2021,Completed,119
3/23/2021,Completed,1
3/23/2021,Completed,4
3/23/2021,Completed,29
3/23/2021,Completed,32
3/23/2021,Completed,39
3/23/2021,Completed,69
3/23/2021,Completed,160
3/26/2021,Completed,5
3/26/2021,Completed,12
3/26/2021,Completed,16
3/26/2021,Completed,43
3/26/2021,Completed,48
3/26/2021,Completed,72
3/26/2021,Completed,95
3/26/2021,Completed,162
3/26/2021,Completed,15
3/26/2021,Completed,17
3/26/2021,Completed,45
3/26/2021,Completed,47
3/26/2021,Completed,66
3/26/2021,Completed,71
3/26/2021,Completed,122
3/26/2021,Completed,44
3/26/2021,Completed,99
3/26/2021,Completed,124
3/26/2021,Completed,161
3/26/2021,Completed,163
3/26/2021,Completed,165
3/26/2021,Completed,166
3/26/2021,Completed,78
3/26/2021,Completed,97
3/26/2021,Completed,105
3/26/2021,Completed,110
3/26/2021,Completed,120
3/26/2021,Completed,169
3/26/2021,Completed,173
3/26/2021,Completed,40
3/26/2021,Completed,52
3/26/2021,Completed,53
3/26/2021,Completed,55
3/26/2021,Completed,70
3/26/2021,Completed,93
3/26/2021,Completed,94
3/26/2021,Completed,106
3/26/2021,Completed,9
3/26/2021,Completed,11
3/26/2021,Completed,14
3/26/2021,Completed,19
3/26/2021,Completed,23
3/26/2021,Completed,77
3/26/2021,Completed,80
3/26/2021,Completed,84
3/26/2021,Completed,104
3/26/2021,Completed,175
3/26/2021,Completed,22
3/26/2021,Completed,34
3/26/2021,Completed,65
3/26/2021,Completed,68
3/26/2021,Completed,81
3/26/2021,Completed,85
3/26/2021,Completed,174
3/30/2021,Completed,195
3/30/2021,Completed,108
3/30/2021,Completed,176
3/30/2021,Completed,139
3/30/2021,Completed,83
3/30/2021,Completed,187
3/30/2021,Completed,11
3/30/2021,Completed,74
3/30/2021,Completed,145
3/30/2021,Completed,51
3/30/2021,Completed,69
3/30/2021,Completed,219
3/30/2021,Completed,159
3/30/2021,Completed,50
3/30/2021,Completed,144
3/30/2021,Completed,198
3/30/2021,Completed,122
3/30/2021,Completed,186
3/30/2021,Completed,71
3/30/2021,Completed,171
3/30/2021,Completed,39
3/30/2021,Completed,177
3/30/2021,Completed,168
3/30/2021,Completed,64
3/30/2021,Completed,174
3/30/2021,Completed,193
3/30/2021,Completed,204
3/30/2021,Completed,209
3/30/2021,Completed,124
3/30/2021,Completed,16
3/30/2021,Completed,119
3/30/2021,Completed,164
3/30/2021,Completed,170
3/30/2021,Completed,42
3/30/2021,Completed,110
3/30/2021,Completed,52
3/30/2021,Completed,176
3/30/2021,Completed,91
3/30/2021,Completed,161
3/30/2021,Completed,99
3/30/2021,Completed,138
3/30/2021,Completed,14
3/30/2021,Completed,211
3/30/2021,Completed,56
3/30/2021,Completed,170
3/30/2021,Completed,120
3/30/2021,Completed,201
3/30/2021,Completed,37
3/30/2021,Completed,19
3/30/2021,Completed,1
3/30/2021,Completed,7
3/30/2021,Completed,60
3/30/2021,Completed,54
3/30/2021,Completed,160
3/30/2021,Completed,132
3/30/2021,Completed,75
4/2/2021,Completed,169
4/2/2021,Completed,34
4/2/2021,Completed,162
4/2/2021,Completed,8
4/2/2021,Completed,137
4/2/2021,Completed,87
4/2/2021,Completed,94
4/2/2021,Completed,22
4/2/2021,Completed,36
4/2/2021,Completed,90
4/2/2021,Completed,217
4/2/2021,Completed,93
4/2/2021,Completed,33
4/2/2021,Completed,129
4/2/2021,Completed,135
4/2/2021,Completed,220
4/2/2021,Completed,88
4/2/2021,Completed,175
4/2/2021,Completed,161
4/2/2021,Completed,163
4/2/2021,Completed,165
4/2/2021,Completed,166
4/2/2021,Completed,169
4/2/2021,Completed,173
4/2/2021,Completed,214
4/2/2021,Completed,172
4/2/2021,Completed,147
4/2/2021,Completed,191
4/2/2021,Completed,180
4/2/2021,Completed,167
4/2/2021,Completed,102
4/2/2021,Completed,134
4/2/2021,Completed,107
4/2/2021,Completed,183
4/2/2021,Completed,101
4/2/2021,Completed,78
4/2/2021,Completed,168
4/2/2021,Completed,179
4/2/2021,Completed,175
4/2/2021,Completed,146
4/2/2021,Completed,21
4/2/2021,Completed,18
4/2/2021,Completed,38
4/2/2021,Completed,30
4/2/2021,Completed,155
4/2/2021,Completed,44
4/2/2021,Completed,149
4/2/2021,Completed,151
4/2/2021,Completed,67
4/2/2021,Completed,128
4/2/2021,Completed,131
4/2/2021,Completed,43
4/2/2021,Completed,158
4/2/2021,Completed,174
4/6/2021,Completed,195
4/6/2021,Completed,11
4/6/2021,Completed,74
4/6/2021,Completed,83
4/6/2021,Completed,108
4/6/2021,Completed,139
4/6/2021,Completed,145
4/6/2021,Completed,187
